Map,de_mirage
Team,team_TheRizu,TheRizu,_eskii,nextime_,SmileBaby,SSnipeRR,T
Team,BambalaOutcasts,Oskiboski,Fredds,Sowipee,Bisseleeten,Yabu,CT
Kill,13,TheRizu,Bisseleeten,-,T,CT,awp,Yes,22.00,148.13,126.27,-545.37,306.14,7650.00,7650.00,200.00,7000.00
Kill,13,Yabu,SmileBaby,Oskiboski,CT,T,m4a1,Yes,23.34,-1221.80,164.39,-2057.66,344.20,200.00,6100.00,5300.00,5600.00
Kill,13,TheRizu,Fredds,-,T,CT,awp,No,29.63,134.37,135.21,-846.92,315.37,7650.00,7650.00,200.00,5700.00
Kill,13,Sowipee,TheRizu,-,CT,T,aug,No,30.63,93.83,270.86,113.47,107.49,200.00,5550.00,7650.00,7650.00
Kill,13,SSnipeRR,Sowipee,-,T,CT,ak47,Yes,36.59,-525.57,311.80,192.29,131.02,200.00,5000.00,200.00,5550.00
Kill,13,nextime_,Yabu,SmileBaby,T,CT,ak47,No,44.22,-786.54,161.80,-2297.55,5.39,4700.00,5000.00,200.00,6100.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,14,Yabu,_eskii,-,CT,T,ump45,Yes,14.89,-977.65,22.90,-806.67,204.07,200.00,2050.00,4300.00,5100.00
Kill,14,SmileBaby,Bisseleeten,-,T,CT,ak47,No,19.31,-1837.69,326.72,-1193.78,145.20,200.00,5100.00,200.00,200.00
Kill,14,nextime_,Oskiboski,-,T,CT,ak47,No,21.45,-754.43,280.49,-604.67,101.35,3900.00,5000.00,200.00,1550.00
Kill,14,TheRizu,Yabu,_eskii,T,CT,awp,No,32.38,-124.13,233.21,-426.76,162.24,200.00,7650.00,200.00,2050.00
Kill,14,SmileBaby,Sowipee,-,T,CT,ak47,Yes,35.88,-2323.38,270.80,-2288.76,91.00,200.00,5100.00,200.00,1650.00
Kill,14,Fredds,TheRizu,-,CT,T,deagle,Yes,46.08,-224.48,240.52,-354.80,71.30,200.00,200.00,200.00,7650.00
Kill,14,SmileBaby,Fredds,-,T,CT,ak47,Yes,59.44,-1736.77,342.66,-339.73,163.99,200.00,5100.00,200.00,200.00
round_end,CT,9,#SFUI_Notice_Terrorists_Win
Kill,15,Yabu,_eskii,Bisseleeten,CT,T,m4a1,No,17.09,-753.96,304.93,-248.72,124.37,200.00,6100.00,200.00,5200.00
